,Target,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
44,0,-0.8194818,0.5781352,-0.5690434,0.5057043,-0.3773263,-0.001495401,-0.852128,-0.0050891177,0.15737613,0.6626197,0.2782099,-0.54043585,0.16748475,-0.02681075,0.9110783,0.72296727,-0.92605287,-1.2633911,-0.04512714,-1.5571203,-0.67339665,0.91794604,0.48365495,0.067502595,-0.6202763,-0.8613393,0.79695797,0.4165932,1.37386,0.54524225,0.77182543,0.053775806,-1.1737993,-0.8948383,-0.10749523,-0.4583107,-0.4158647,1.5674578,0.8434542,-1.332147,0.034793258,-0.0047011273,1.4930416
45,0,1.273094,1.027094,-0.4867303,-0.58184755,-0.12071475,-1.0795039,0.17769349,0.3893368,0.025477156,0.11438486,-0.35066333,-0.8312634,-0.23292106,1.129415,-0.9790815,-1.5758891,-1.2419502,0.6094501,0.23480566,-1.9000901,-0.17630206,-0.47035822,0.57329774,0.53592664,-0.55810523,-1.6151853,-0.17057943,-0.64818364,1.2283388,-1.4065304,0.8653644,-1.2215928,-0.27202824,-0.178426,-0.7279435,1.090222,0.33011273,-1.1212794,0.39585182,0.9436433,0.31037632,-0.028230008,-1.7832916
46,0,-0.85615116,-0.2837691,-0.51380306,-0.24748886,0.77390635,1.1681118,0.5510829,0.37394562,-0.5767717,-0.44606122,-0.3816584,1.106976,-1.029089,-1.6050508,-0.76506984,-0.8225416,0.14365046,2.392701,-0.86217093,0.3150443,0.35888615,0.112970464,-0.18114421,-0.021720055,0.27985358,-1.1893345,-0.25503024,-0.8481183,0.4490076,-0.22616102,0.47019377,0.51781833,0.4994375,0.8711057,-0.1857709,-0.69394433,-0.9355383,-0.9795053,-0.782987,-0.6709823,-0.18565674,-1.0068781,-1.6502706
47,1,-1.7701876,-0.03325378,0.25865707,-0.6519764,0.5324959,2.457756,2.1117663,0.6684245,0.92353356,0.018073803,-0.8105837,0.54488444,0.41275543,-2.2549486,-0.39952558,1.4442655,-2.1786785,0.75345623,-0.4330589,-1.5270596,0.028094796,1.3936552,-1.5365089,0.345329,-1.1624789,-0.5387301,-2.1131098,0.031438008,2.765124,0.0320959,0.25153854,0.14512438,0.787708,0.18468627,1.5609393,0.56931585,0.36181337,-1.2812538,0.60912114,-0.86274713,0.39019755,0.70768666,0.3894534
48,1,-1.0906571,-1.3476605,-0.09852746,-0.26707175,0.8280392,-0.13006906,-0.23531693,0.24280569,-1.1266696,-1.3108552,2.040838,2.2420907,-1.6040273,-0.20851298,-0.37929273,-0.626246,1.1467685,0.9648762,0.21403937,1.1621296,0.64303267,-0.7657841,0.6210042,-1.3433665,-0.0022179051,-1.4607886,-0.17958482,-0.65798545,0.55716085,-0.68989354,-0.9917518,-0.08418489,0.89376956,1.0129375,-0.59091467,0.95989007,0.2878782,-0.14134277,-1.7195594,1.4127374,0.8485033,-0.005784505,-0.609647
49,0,-1.1119356,0.4840012,-0.43330374,0.44726238,1.441104,1.5162612,-0.24047618,0.5405647,-0.16158438,-0.40426815,-0.39050782,1.7192478,-0.89182544,-1.7537459,1.0477138,0.76012236,0.1691224,1.3540808,-1.3354323,-0.3404002,0.444346,0.6444776,0.85454875,0.524084,-0.0145304315,-2.094675,-1.2551808,-1.5090796,1.7560714,-0.8970017,0.6638741,-1.7127063,0.96388966,2.3011496,0.08690344,0.94437885,-0.6209827,-1.1195301,-0.28710765,0.827511,0.43236792,0.39830396,-0.6646442
50,1,0.5797866,1.6200168,-0.29424572,0.45354939,-0.47254297,-0.4473126,0.298072,0.6279137,0.29266226,1.3008544,0.07525038,-1.1107488,-0.39819944,1.5487722,-1.5229392,-0.0049479725,-0.53846693,0.9551933,0.7377073,-0.0827551,0.013017098,-1.4124266,-0.26107526,-0.84789276,0.12754184,-0.92261964,-0.92138195,-0.8685425,1.2146823,-0.90010923,1.8396988,-1.4834032,-0.20217288,-1.0798041,1.0376706,1.6712061,0.50614655,0.63278604,-1.0138043,-0.19615412,-0.2322968,0.47358784,-1.7546684
51,1,-0.54228604,-0.9057258,0.66958386,0.09811046,1.618847,0.7328431,-1.0483011,0.566042,-0.2504585,-1.5732104,0.712188,1.2910266,-1.6373408,-0.95467514,0.32962874,-1.6608989,1.7739755,2.8919075,0.25136518,-0.012567006,0.81156135,-1.293031,1.5729452,0.75212866,0.61065155,-0.14811207,-2.0836308,-1.9734862,0.13394123,-1.4632661,0.8031702,-1.4639955,1.1606176,1.2217937,-0.5047941,2.1991358,0.88437295,-2.3594031,-1.5956725,2.1876574,0.48237324,0.4268995,-1.4734975
52,1,-1.9159279,-0.99340755,0.7018281,1.3037881,-0.50241166,1.6588478,-0.7162637,0.63732433,0.037617836,0.038560547,1.7061248,2.3123035,-1.674337,-2.1235254,0.72460335,1.5579717,0.96227807,1.2059239,-0.8298446,1.9971654,1.0946652,0.25585517,0.21181373,-1.0442808,-0.44753498,-1.6200731,-0.27072716,-0.378188,1.2320337,0.61631405,-0.47283715,0.95513093,0.45563817,-0.10041894,0.79692763,0.9030429,1.0548574,1.4679792,-0.6995443,-0.32083592,0.47476318,0.23903176,0.9685509
53,0,-1.0578501,-0.0983096,3.0443368,1.7063713,-1.0908546,1.5256414,-1.0200241,-0.76165104,-0.50443614,0.07154285,2.5641255,1.8036677,-0.98490673,-2.4016101,1.2899638,-0.5270886,0.79011786,1.2034767,-0.075077236,1.6992575,-1.781471,2.449072,0.22957377,0.12687957,-2.2997928,0.41482466,0.4719596,0.02787765,0.66393363,-0.9021017,1.4215133,-0.5229573,1.2798301,-1.2585765,-1.5399532,1.0443128,2.2058434,0.6793902,-0.8954966,0.79691947,3.0692072,0.7233527,-0.80268
54,1,-1.8306965,-1.2488159,-0.6162155,-0.4742671,0.2837176,0.82806635,0.22560112,-0.0074210684,0.12948701,-1.1558381,-0.59892166,1.3701559,-0.6700609,-0.72538966,-0.5975865,-0.97708327,-0.1965745,2.0981588,-0.64186054,0.6750122,0.34511068,0.18381768,-0.021986581,0.4167308,-0.38095394,-0.09955041,0.019108446,-1.1156166,0.56148803,-0.73244154,-0.39139903,0.61835325,0.3558217,1.3491681,-0.49337313,-0.19767568,0.6374641,-0.9664226,-0.9519015,0.32054213,0.26323873,-0.43643028,-1.0718883
55,1,-2.5534508,-0.78183407,2.7627153,1.4769952,-1.8370384,2.1420276,-0.5504,0.7312537,-0.097214706,0.16188714,1.1042488,0.7382616,-0.6425625,-0.5730918,-0.6006526,0.035301782,2.6815264,1.1301519,0.178495,2.2089198,-0.804988,1.0197315,-0.38398537,-0.34839946,-0.92563295,1.1737313,-1.5219371,0.20374455,-0.034236364,-1.041766,0.63574195,0.315741,1.9849362,0.7672095,0.22072122,-0.61632156,0.4997142,-0.44978303,-1.8815314,-1.1753238,1.6170702,0.13624628,-1.1212381
56,1,-1.5125034,-0.71618783,-1.022731,0.58327186,0.33333784,2.957182,1.4056846,-0.27328047,2.025165,-0.13274917,-2.122371,1.2151943,-0.7895547,-1.8409543,1.7254981,0.31840986,-0.60406256,2.708403,0.45210043,-0.12989366,1.1446176,-0.4614167,-1.8967824,0.36545163,-0.45446166,0.1240979,-2.7359056,-2.5917342,-0.27943528,-1.8542724,1.4029453,0.3640287,0.9721054,0.32883045,0.974828,1.0749694,1.6709398,-0.3915017,-0.19133422,-1.074345,-0.26146573,0.7166491,-1.7819133
57,1,-0.71047074,0.04704931,-0.09389277,1.2698208,1.7313477,0.81000143,0.016258888,0.09069639,-0.07671835,-1.7252034,1.4878072,1.1529377,-1.522639,-1.6358721,1.5052496,0.017533379,-0.3619821,1.1309932,-0.71710074,-0.35061082,1.0655904,-0.5645714,0.6510195,-0.48012835,0.012224849,-3.3602602,-0.6733321,-1.2668948,2.133966,0.073130324,0.34922692,-0.6979387,-0.036656722,0.77100086,-0.19021906,0.7011737,-0.7520142,-0.53361315,-0.10984873,0.60445696,0.16603093,0.19003372,-0.914248
58,1,-1.2818072,0.9622117,-0.31449163,0.29416627,-0.9425145,-0.2306133,0.80743706,0.68689317,0.6825751,1.6056477,-0.5351109,-0.17012729,-0.678252,0.4205898,-1.53148,1.1257979,-1.4419852,-1.27477,0.3013438,-0.47604987,-0.52725023,-0.21418917,-0.9688149,-1.8415933,-2.216565,0.42934516,-0.16122465,-0.015866956,0.8689713,-1.0125806,-0.43857172,0.13218808,0.08340188,-0.88837814,0.77052784,1.9486368,3.1884766,2.4271033,-0.008759133,-1.2694242,0.026479265,2.1337397,0.26037028
59,1,1.7312531,0.14333118,-0.22626999,-0.010062927,-1.6745486,0.16697085,0.095404014,-0.5670295,0.8651214,0.42340788,-0.69492644,-0.23722135,-0.71046376,0.49178013,-0.39294943,-1.1169087,0.03320914,1.1624568,0.9102526,-0.7154476,0.19847928,-0.12718703,0.4673689,1.2246782,-0.6104967,-0.10105935,-0.72178733,-1.1638491,-0.626213,-1.3875687,1.6415342,-0.40785995,-0.8040903,-0.7519841,-0.7955158,1.5181128,1.3907596,-1.0803888,0.18752237,0.5839467,0.27445164,-0.65859073,-2.5889897
60,0,-1.5388854,-1.4376442,0.6182754,-0.46740595,0.07215562,1.7314953,-0.31475818,0.14112668,-1.3470532,-1.9157867,0.8661299,1.58368,-0.69976914,-1.040635,-0.05419261,0.61242115,-1.5419323,0.4367152,0.20124003,0.31696022,-0.8709922,2.3787167,1.0052172,-0.6378279,-1.1159086,-1.6966041,0.35695404,-0.1258609,2.690889,0.49150482,-0.6788049,-0.37987965,0.3150497,0.87775767,-0.67817605,-0.2519093,-1.4263006,-0.9074534,-1.04982,0.41582003,0.16921993,-0.43662447,-0.76603943
61,1,-1.1651419,-1.2783997,-0.4804006,-1.3068562,-0.061860442,0.9622263,0.080398336,0.42756024,-0.6237808,-0.65239537,-0.44960618,0.88104314,-0.21036735,-0.6064075,-1.3827885,-1.5646722,0.08263045,3.2549093,0.35388482,1.8302467,-0.31209692,0.35400304,-0.63214195,0.47967994,-0.3861784,1.2321503,-0.29384547,-0.8506757,0.1648303,-0.8041798,-0.29935637,0.34792504,1.0851439,0.9293254,-0.19607109,0.17731774,0.81388366,-1.2476126,-1.1282723,0.75672597,0.8126771,-0.96453583,-1.4935249
62,0,-0.05219067,-0.82361525,0.42165795,0.35931695,-0.1345201,1.7314789,0.030528897,0.77975124,-0.075746685,-0.39115533,0.14983921,1.4093965,-1.9030607,0.14997107,0.7303341,0.54182655,1.3496045,1.4072453,1.1127236,1.9071169,0.7828776,-0.1463049,-0.73783016,-1.132578,-0.068165995,-0.0046162154,-1.2130556,-0.8382283,-1.1503054,-1.4516985,-0.6337083,-0.02585056,1.3167869,0.5330047,-0.6056725,0.4370996,0.26957083,0.18554664,-1.8125588,0.081358604,0.29598615,-0.05428205,-1.7150437
63,1,1.4415628,-0.6604956,0.79953796,0.50653106,0.22229616,2.107518,0.9110379,0.23504174,0.6820172,-0.0364494,1.5102457,1.586914,-1.1014414,-1.1301521,1.4595753,0.12010526,0.79292595,2.588454,2.1685781,1.0859476,0.29038164,0.7378327,-1.0238124,0.36718792,-0.959655,1.4859796,-1.8956804,-0.58219856,-0.80882853,-2.2327673,0.6910354,-1.3070196,0.95284975,-0.07894324,0.41542825,1.9729706,2.7162206,0.10214771,-0.47381476,1.0885298,1.5116113,0.897272,-2.550819
64,1,-0.6389871,-0.33722413,0.01601734,0.43405434,0.022149194,2.3438148,0.30235207,0.3499773,0.2426452,-0.9013093,0.4976151,0.46225718,-0.5376188,-2.4610744,0.05913503,-0.067516714,-1.7353117,1.7566192,-0.15255468,0.26432535,-0.2980255,0.81610394,-0.19433442,0.062907,-0.5222275,-1.6545011,-0.583954,-0.7232301,1.8668003,0.95666593,0.29009894,0.41491556,0.04950296,-0.44004184,0.28954825,0.17004246,-0.5194173,-1.1273236,-0.3657229,-0.88623184,-0.4950565,-0.371905,-0.71841455
65,0,-2.534806,-1.7751447,-0.6533393,-0.791107,0.6072671,0.82986784,0.3880087,-0.40867856,-0.9005078,-1.2521416,1.2972608,1.8211322,-1.554623,-0.7664193,0.2363422,0.12686695,0.5450435,-0.582355,0.69680864,0.9469926,0.37821594,0.20087238,0.25713605,-1.0777334,-0.61377835,-1.7758274,0.5891341,-0.25892985,1.2846652,0.42928132,-1.3199562,0.53661716,0.8432526,1.4711121,-0.367422,0.62939876,0.5033885,-0.6636783,-0.6821178,1.1521723,-1.0145313,0.2262888,0.8917618
66,1,0.34990287,-0.5711591,-0.95747805,-0.30727568,-0.9257166,1.4142411,0.23926738,0.38784692,-0.5446378,-0.45494074,0.49546835,0.59007645,-0.94145316,-0.79645616,0.22580916,-0.21104205,-0.20111756,1.8944317,1.7880625,2.3573074,-0.28264105,0.54225075,-1.1026015,-0.91370374,-0.5039156,0.06447121,-0.5104965,-0.9212092,-0.5212631,-0.31982896,-0.3993695,0.41510645,0.7788054,0.31688225,-0.17087547,-0.33317518,0.08066624,0.5169964,-1.5137904,-0.3271787,0.6006606,-0.9037305,-1.8264266
67,1,-0.38143384,-0.4532407,-0.21433951,-0.5069514,-1.4463953,0.45930114,0.6945805,-0.38997442,0.8720241,0.7822006,0.15697995,-0.55025965,-0.29204693,0.8587585,0.3186646,1.1714791,0.17678955,-2.695502,1.074134,0.104402505,-0.28327805,0.9017624,-0.3886062,-0.47864527,-1.0578645,-0.28738943,0.6581873,0.6526129,-0.13494493,-0.38798037,0.8243506,-0.16674261,-1.0040116,-1.7661536,-1.2747729,1.4504259,0.9232171,0.17956267,-0.5540516,1.1025965,0.5884319,-0.46180016,-0.23186874
68,1,-1.0339496,1.5833238,-1.7275308,1.6122531,1.9822183,1.4168909,-1.0481771,1.46906,-1.0250463,0.27203038,0.7725949,1.6874821,-1.6560198,-2.7894096,0.028604968,0.27061898,-0.7277228,1.7541758,-1.9338526,-1.3077197,0.64026904,-0.6550095,1.8944447,-1.7471055,0.7946833,-5.517517,-0.6996923,-1.9142698,2.5578153,0.63020784,0.6324278,-1.6116672,0.8920973,1.7628745,1.4185399,1.0228305,-1.261358,0.3377676,0.1230887,-1.8525026,-2.3823245,1.3088568,-0.24934982
69,1,1.6501763,0.41702893,-0.85798895,0.4319752,2.5418382,0.7078077,-0.30560988,2.3205347,-0.7878492,-0.46430895,-0.949041,1.5908741,-1.8745852,-1.0706191,-0.6161117,-1.0176512,0.24664332,4.6451826,-0.040698335,1.0832574,2.1434278,-0.22087322,-1.4250102,-0.31284547,1.140037,-0.8548396,-3.2469785,-1.2074813,0.5567872,-1.6395023,-0.27786124,-1.8109967,2.3717272,0.860488,0.14374344,1.639158,0.13236362,-0.32175824,0.5253799,0.030645281,0.03345325,0.08353397,-3.425042
70,1,-1.3305161,-0.55696017,-0.018586466,-1.5594357,0.4341379,-1.2677559,0.07000711,-1.4509784,0.14180885,1.3814107,-0.9313403,0.63351995,0.47996837,1.0102246,-0.9477756,-1.6384687,0.37742728,0.8096962,0.8840627,-1.0546738,-0.83595484,-1.076956,0.7592292,-0.44996622,-1.4822185,0.3601619,-0.02937296,-1.456466,-0.32554147,-1.7175118,2.113708,-1.2732916,0.7520878,-0.75032735,-0.30735675,2.86314,3.5440836,-0.6847789,0.8107709,1.7831206,0.30536172,1.1289028,-1.3164449
71,0,-0.95019644,1.0541646,0.20287833,-0.100439176,-0.81344306,0.8472851,-0.7440465,0.15652451,0.5846258,1.4046098,0.29910198,-0.67933744,1.2730722,-0.3709274,0.11792524,0.046891034,-1.2017634,-1.260057,-0.73472255,-1.3448743,-1.1950355,0.28294307,0.10543984,0.18465173,-1.0604584,-1.447984,0.7291636,-0.08590734,1.9579083,-0.76043373,1.4769663,-1.1709051,0.46017122,-1.6591372,-0.41256902,2.4266493,0.42005077,-0.059960395,-0.3320506,0.38726386,0.86188054,0.5091488,0.31177625
72,1,0.05187121,-0.859258,-0.82050216,-1.0346415,-0.27383193,1.5726943,-0.88964534,0.15121542,-0.32867077,-1.5689979,-1.3188168,1.4123213,-1.4923561,-0.8616617,0.3024508,-0.47976717,-0.7718099,3.5457623,0.35297775,1.4287345,0.03527348,0.54032,-0.029837389,0.33009255,-0.18639295,-0.16733414,0.057450794,-2.175568,-0.58430874,-0.7966867,-0.2762158,0.67763615,0.20639172,1.0267597,-1.1963873,-0.2826676,-0.057876147,-0.747877,-1.5590206,0.030532882,-0.42357662,-1.1851515,-2.4826021
73,1,-2.7793071,-1.7786006,2.054946,-0.94498533,-0.2316503,2.3570445,-0.18612617,1.0574999,-0.36717802,1.2260836,0.43952754,2.744413,0.8603891,-3.3260996,0.20179419,-0.3038538,1.952131,2.7541604,-0.81485873,-0.9032956,-1.3523614,-0.6919372,1.5390172,0.09485137,-1.9467297,-1.6349171,-1.619388,-1.6336583,0.92327946,-1.299801,0.65771365,-1.3265842,2.2697797,1.2238563,1.0662931,3.5227513,1.2221324,-1.1610429,-1.6024823,-0.091033846,-0.13075128,1.2291093,-0.63800424
74,0,0.44457144,0.060194153,0.25925553,0.16419508,1.6815343,0.8260291,0.8009608,-0.016044278,-0.6515745,-1.470141,0.75412035,0.940378,-1.765573,-1.6268011,0.8895735,-0.64930135,-0.5946455,0.8884946,0.3577706,-0.0730106,0.34115016,1.3335873,0.27132696,0.0024465756,-0.8773206,-1.3649305,-0.9212656,0.49845847,1.6271981,-0.4945177,0.5253554,-1.3359357,0.5821321,0.17575602,-0.929824,1.2753755,-0.0508829,-1.1321156,0.68640983,1.9732959,0.80557966,0.26547605,-1.0604407
75,1,-1.9351356,-0.79396003,0.03631815,-0.5997983,-3.645751,3.0962405,-2.263934,-1.3323059,1.4781336,1.3373853,-1.5653876,-0.73536116,1.5342664,-3.1148093,0.45455274,-1.5409566,0.6161336,2.925311,-0.8231899,1.1704623,-1.2531219,2.200005,0.8319316,3.595057,-0.69902605,0.9320045,-0.86263424,-2.4475217,-0.48012707,-0.41070938,3.9765,0.22457662,1.1803827,-1.840825,-1.3133993,2.2908041,2.1825345,-3.969141,-1.1486272,2.4280262,3.1823428,-2.078053,-0.13976566
76,1,-0.8833751,0.2928339,-1.084611,-0.48877388,0.88220036,0.13416478,0.33916333,-0.37491968,1.3131157,0.7539564,-2.1866028,-0.1778618,-0.0055653863,0.6151317,0.2437772,-0.09745421,-0.7513133,0.8403407,0.40420166,-1.1120143,0.8586059,-0.6443874,-1.6298686,0.1692558,-0.036949188,0.5280763,-1.0261548,-1.0237777,0.24866997,-1.2751006,1.2376989,-0.5525986,0.43203363,-0.94758916,-0.70177084,1.2534105,1.7094102,0.4166094,1.1283575,-0.65568405,0.30752382,0.5970304,-1.7233298
77,1,-0.8846068,-1.4584701,0.69750804,-0.27576935,-0.5979586,1.2335088,0.3096132,0.5539161,-1.0096631,-0.78907,0.24446271,1.2934467,-2.1839066,-1.6268283,-0.27332312,-1.4747286,2.0330484,1.9428917,0.28120795,1.5766151,-0.40260732,0.71341443,0.25373334,0.21131313,-1.2181796,1.4614809,-1.7404586,-0.017609227,-0.81338996,-1.7755387,0.08768664,0.91919905,0.9997393,0.4815333,-0.0075024185,0.3820946,0.35957858,-0.92020744,-1.1738034,0.90749884,1.4943904,-0.84625435,-0.849239
78,0,-1.3698565,-0.6695665,-1.0253657,1.2233424,1.3946935,0.41707337,-0.5841464,0.36434263,-0.35860896,-2.402321,0.67317945,0.8963373,-0.87399346,0.030077457,1.4337982,0.27431545,-0.99408984,1.3444891,-0.08702442,0.9177184,2.3796165,-0.56530243,-0.71006,-1.4595435,0.50677586,-2.0480313,-0.76177925,-0.90022624,2.1136534,0.28982756,-1.0730573,-0.5847494,0.7183497,1.0038651,0.23138276,0.3350794,-0.47349694,1.7176703,0.44061476,0.09190962,0.02470647,0.34081623,-1.2460835
79,0,-1.3405391,0.830465,0.5829185,-0.6030238,-1.9231893,0.8266203,-1.7960182,-0.16966836,0.39134124,0.94758457,-2.5587816,0.24560136,0.07746932,-0.940484,-1.6857554,-1.8682531,0.3007999,2.2135816,-2.4885044,-0.8619599,-1.6183796,0.62956864,1.5638975,2.598473,-0.2838644,0.91526014,-0.7755127,-2.3895733,0.45628232,-1.9677489,2.322339,-0.51960707,0.22743501,-0.04696653,-1.2244241,1.6861858,0.9280591,-3.1129227,-0.71197397,0.59333205,1.4924536,-0.731284,-1.4324567
80,1,-1.2992959,-0.2898396,-0.28619975,-0.86707145,-1.888648,1.1258351,-0.24385352,-0.64047855,1.1822642,0.54900646,-1.0311042,-0.8785855,0.5431806,0.20896766,-1.0128663,0.5941979,-1.0929329,-0.41192946,0.3243905,-0.10338427,-0.6500447,0.81820613,-0.2972215,0.5750717,-0.7202994,0.30271897,0.3008538,-0.9343127,0.70005614,0.14974102,0.85551596,0.6451411,-0.6440925,-1.1650091,-0.6043251,0.76511395,1.1329031,-0.7248761,-0.94875944,0.0637125,0.20836559,-0.50079334,-0.809925
81,1,-2.012748,-1.6101816,-0.88596594,-0.05345285,0.28562215,1.6834676,-0.317836,-0.12478534,-0.4955293,-0.15692472,0.4302175,1.4800614,-1.8669004,-2.828244,1.1483308,-0.37676954,1.6088353,0.1726182,0.3880932,1.9478798,-1.0920392,0.3042763,0.91995203,-1.1123791,-1.8786459,-0.6933518,0.30109912,-1.1949741,-1.3497871,-0.11647155,0.048626672,0.6516455,0.36932343,0.24185026,0.07431472,1.8610729,1.6565831,-0.58479077,-1.3975617,0.63145924,-2.0303395,0.109985724,0.07810033
82,0,-2.4084826,-0.1775053,1.8728921,1.1192232,-1.4326315,1.5865245,0.5392793,1.1320634,-1.3688751,1.3797452,0.08842866,0.8606783,-1.3236065,-1.483011,-0.1466138,-0.12753296,2.9573805,-1.7036015,-0.86872095,-0.35646802,0.09639563,1.6853673,0.40382487,-0.07485106,-2.0545201,1.1434247,-2.182361,2.1466653,0.8771785,-1.5942013,-0.71066326,-0.30694014,2.606507,1.3243196,0.7309262,1.4019449,1.1337482,0.13417058,1.12482,0.20426723,1.2588247,1.6979481,2.1480718
83,0,0.054038543,-0.99151486,-0.42744887,0.0033162765,0.4446613,1.1998203,0.7793661,1.0157655,-0.43346018,-0.9078815,0.6932666,1.5109138,-0.8008427,-0.8504553,0.16001949,-1.0316067,1.0777178,2.4109046,-0.07400209,0.45957023,1.1096067,0.48075303,0.4057074,0.20430471,0.51417285,-0.75851214,-2.2552352,-0.55378413,0.6513196,-1.760906,0.7626075,-1.3395565,1.2839121,1.1915003,0.3812967,0.8938034,-0.58615226,-1.941141,-1.106206,2.1450086,2.3480911,-0.91004205,-1.4723941
84,0,-1.4495546,-0.71811396,0.7086067,0.27729377,0.49116638,1.2785989,0.30517566,-0.1304549,-0.11104024,-1.2671854,0.5535546,1.7427886,-1.6064525,-1.5887128,-0.2600186,-0.27586976,-0.049126953,1.420327,-1.0574031,0.5491004,0.49861804,0.5977652,-0.07901466,0.27481192,-0.5094002,-0.28688252,-0.11121944,-0.4949739,1.4511395,-0.5344268,-0.14047664,0.8042824,0.20507598,0.34383106,-0.721628,-0.072242275,0.42519334,-0.47614905,-0.6291246,0.3693798,1.1721257,-0.1720418,-0.9295339
85,0,-0.1440601,-0.95427006,0.4273856,0.7877269,0.40864694,-0.1761124,-0.6365312,1.4378833,-0.79251915,-0.004371825,1.6410967,1.1886513,-1.7362752,-1.0580331,-0.13776264,-0.9506463,2.618859,2.310492,0.8036658,1.6147392,1.1101983,-0.61464196,0.8039839,-1.0951579,-0.28813666,-1.013477,-1.8939451,0.10199982,0.019789688,-0.8789511,0.3019038,-0.61066234,1.4299748,0.61393875,1.034253,1.7128328,0.8040354,0.5006472,-0.589585,1.0379878,0.7891826,0.022902874,-1.071779
86,1,-0.23146667,-0.42054883,0.16135432,0.5044936,0.2510664,1.473686,0.36297068,0.108258195,-0.17524618,-0.6488999,0.75020236,1.4059197,-1.3173628,-1.0704644,1.1109147,0.6471585,0.31010818,0.29067767,0.027550729,1.0617414,0.37005538,0.9965101,0.08188611,-0.31440344,-0.14492866,-0.9353336,-0.4463493,-0.19588605,0.525761,-0.41387248,-0.07836712,-0.22636393,0.28613713,0.63471353,-0.64445007,0.16144404,-0.5221286,-0.22349958,-0.7307193,0.7788383,0.954416,-0.26048684,-0.24532491
87,0,-0.91023386,0.25990823,0.69008785,0.1282063,1.0219985,1.3117584,1.1200423,0.5249459,0.5572441,-0.4406926,-0.5852474,1.0386409,-1.0759498,-0.46817335,0.5730253,-0.13818942,0.22731209,0.48014563,-0.83981997,-0.08254114,1.10538,-0.0047110785,-1.2487267,0.16707505,-0.17005362,-0.24022672,-0.5350698,-0.52224433,0.9161839,-1.6801001,-0.4900124,-0.3614402,1.1923714,1.1107284,-1.2452906,0.42417592,0.8791397,-0.9772002,0.068052664,0.46421015,0.8766917,0.65111035,-1.193718
88,0,0.04684074,0.4200669,0.50174356,0.48541948,-2.551933,0.2706572,-0.58643115,0.3252565,1.143681,1.7889528,0.042766143,0.6259215,-2.529286,0.99887484,-0.20157963,2.4515352,2.1644483,0.18349178,0.7122993,2.2562568,0.5715637,-0.006844821,0.9006153,-1.1735332,-0.932505,0.25622806,1.1495636,-0.22390711,-1.6116409,-1.3471754,1.2902744,-0.13435309,-1.1390648,-1.5311981,-1.0289699,1.6170648,2.6710691,2.072397,-1.4616164,2.0631268,2.419067,-0.5254806,-0.58007634
89,1,-0.32279038,-1.063117,-0.21597202,0.2985411,0.21956868,2.0357807,-0.46569112,-0.48327687,-0.5867504,-0.702375,-0.56696963,1.5856899,-1.7295759,-2.184167,1.4450223,-0.6773649,0.9132001,3.1430116,0.07334471,2.7134068,-0.09233982,-0.30772868,-0.28194112,-0.30892116,-0.39183706,0.8270699,-0.4334361,-1.9028103,-2.0461686,-0.6768947,0.93564665,0.7853091,0.4746441,-0.63442814,-0.08697497,0.95032024,0.3117984,-0.03612002,-1.499157,0.29658315,-0.52246386,-0.98811924,-1.7772022
